551.5	0.0689
552.0	0.0684
552.5	0.0678
553.0	0.0671
553.5	0.0667
554.0	0.0664
554.5	0.0657
555.0	0.0651
555.5	0.0646
556.0	0.0644
556.5	0.0636
557.0	0.0635
557.5	0.0628
558.0	0.0625
558.5	0.0619
559.0	0.0614
559.5	0.0611
560.0	0.0605
560.5	0.0600
561.0	0.0596
561.5	0.0593
562.0	0.0588
562.5	0.0582
563.0	0.0580
563.5	0.0575
564.0	0.0573
564.5	0.0567
565.0	0.0562
565.5	0.0561
566.0	0.0555
566.5	0.0552
567.0	0.0547
567.5	0.0545
568.0	0.0541
568.5	0.0537
569.0	0.0535
569.5	0.0530
570.0	0.0526
570.5	0.0523
571.0	0.0520
571.5	0.0516
572.0	0.0512
572.5	0.0510
573.0	0.0506
573.5	0.0504
574.0	0.0501
574.5	0.0497
575.0	0.0494
575.5	0.0491
576.0	0.0484
576.5	0.0484
577.0	0.0482
577.5	0.0478
578.0	0.0474
578.5	0.0471
579.0	0.0470
579.5	0.0466
580.0	0.0464
580.5	0.0459
581.0	0.0456
581.5	0.0454
582.0	0.0452
582.5	0.0451
583.0	0.0445
583.5	0.0443
584.0	0.0440
584.5	0.0439
585.0	0.0434
585.5	0.0432
586.0	0.0430
586.5	0.0429
587.0	0.0426
587.5	0.0423
588.0	0.0421
588.5	0.0419
589.0	0.0417
589.5	0.0412
590.0	0.0412
590.5	0.0410
591.0	0.0406
591.5	0.0406
592.0	0.0401
592.5	0.0398
593.0	0.0400
593.5	0.0396
594.0	0.0395
594.5	0.0393
595.0	0.0390
595.5	0.0388
596.0	0.0386
596.5	0.0384
597.0	0.0380
597.5	0.0379
598.0	0.0377
598.5	0.0378
599.0	0.0373
599.5	0.0372
600.0	0.0371
600.5	0.0368
601.0	0.0369
601.5	0.0365
602.0	0.0365
602.5	0.0361
603.0	0.0357
603.5	0.0356
604.0	0.0356
604.5	0.0355
605.0	0.0352
605.5	0.0350
606.0	0.0350
606.5	0.0346
607.0	0.0346
607.5	0.0344
608.0	0.0342
608.5	0.0339
609.0	0.0338
609.5	0.0336
610.0	0.0336
610.5	0.0332
611.0	0.0333
611.5	0.0330
612.0	0.0328
612.5	0.0328
613.0	0.0327
613.5	0.0323
614.0	0.0324
614.5	0.0322
615.0	0.0321
615.5	0.0318
616.0	0.0319
616.5	0.0318
617.0	0.0315
617.5	0.0312
618.0	0.0312
618.5	0.0311
619.0	0.0307
619.5	0.0308
620.0	0.0306
620.5	0.0304
621.0	0.0302
621.5	0.0301
622.0	0.0299
622.5	0.0300
623.0	0.0298
623.5	0.0298
624.0	0.0296
624.5	0.0294
625.0	0.0291
625.5	0.0291
626.0	0.0290
626.5	0.0290
627.0	0.0288
627.5	0.0287
628.0	0.0286
628.5	0.0284
